==152926== NVPROF is profiling process 152926, command: python /p/vast1/ggeorgak/projects/compilers/numba/test/HeCBench/src/lavaMD-pyomp/main.py -boxes1d 30
==152926== Profiling application: python /p/vast1/ggeorgak/projects/compilers/numba/test/HeCBench/src/lavaMD-pyomp/main.py -boxes1d 30
==152926== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
us,us,,,,,,,,KB,B,MB,GB/s,,,,,,,
4887628.485000,2.369000,,,,,,,,,,0.000001,0.000393,"Device","Pageable","Tesla V100-SXM2-16GB (0)","1","7","[CUDA memcpy DtoH]",935
4887666.853000,1.473000,,,,,,,,,,0.000015,0.010116,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","7","[CUDA memcpy HtoD]",937
4888027.396000,9.472000,,,,,,,,,,0.205994,21.237930,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",943
4888056.100000,1.439000,,,,,,,,,,0.000008,0.005178,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",947
4888070.724000,1.280000,,,,,,,,,,0.000008,0.005821,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",951
4888083.075000,1.313000,,,,,,,,,,0.000008,0.005674,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",954
4888142.692000,9.471000,,,,,,,,,,0.205994,21.240173,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",961
4888163.971000,1.312000,,,,,,,,,,0.000008,0.005679,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",966
4888175.236000,1.311000,,,,,,,,,,0.000008,0.005683,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",969
4888186.724000,1.312000,,,,,,,,,,0.000008,0.005679,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",972
4888676.225000,502.495000,,,,,,,,,,5.355835,10.408676,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",979
4889193.985000,1.439000,,,,,,,,,,0.000008,0.005178,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",986
4889204.385000,1.279000,,,,,,,,,,0.000015,0.011651,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",989
4889216.415000,1.313000,,,,,,,,,,0.000015,0.011349,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",992
4889794.878000,992.380000,,,,,,,,,,10.299683,10.135516,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",999
4890800.090000,1.568000,,,,,,,,,,0.000008,0.004752,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",1002
4890811.258000,1.312000,,,,,,,,,,0.000008,0.005679,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",1005
4890822.939000,1.312000,,,,,,,,,,0.000008,0.005679,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",1008
