Start (ns),Duration (us),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (B),DymSMem (B),Bytes (B),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
835746902,3.552,80,,,,,,,,,,1,0.282,Device,Pageable,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Device-to-Host]
835787318,1.600,82,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Host-to-Device]
837199657,5.184,86,,,,,,,,,,40000,7716.040,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
837231593,4.704,92,,,,,,,,,,40000,8503.400,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
837248745,4.640,98,,,,,,,,,,40000,8620.680,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
837262633,4.640,105,,,,,,,,,,40000,8620.680,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
838114785,135.646,114,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
838635772,133.247,121,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
838835770,132.959,128,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
839733042,133.023,135,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
839928048,132.959,142,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
840121902,133.055,149,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
840315949,133.119,156,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
