Start (ns),Duration (us),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (B),DymSMem (B),Bytes (B),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
836206560,3.616,80,,,,,,,,,,1,0.277,Device,Pageable,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Device-to-Host]
836249568,1.600,82,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Host-to-Device]
837191863,5.152,86,,,,,,,,,,40000,7763.960,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
837217239,4.672,92,,,,,,,,,,40000,8561.640,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
837232951,4.672,98,,,,,,,,,,40000,8561.640,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
837249047,4.671,105,,,,,,,,,,40000,8563.440,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
838531339,135.359,114,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
838741385,133.119,121,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
839192741,132.958,128,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
839419683,132.799,135,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
839796863,132.895,142,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
840221787,132.991,149,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
840468505,133.023,156,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
840800662,133.087,163,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
841109651,132.959,170,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
841707502,133.022,177,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
841903468,132.991,184,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
842610917,132.959,191,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
843077953,132.991,198,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
843722971,132.927,205,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
844029977,133.022,212,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
844252598,132.959,219,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
844558036,133.087,226,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
844958256,132.991,233,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
845305741,132.895,240,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
845668522,132.958,247,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
845881416,133.023,254,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
846296932,133.055,261,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
846922558,132.991,268,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
847266939,132.959,275,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
847464569,132.959,282,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
847744086,132.895,289,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
848118547,133.055,296,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
848405104,132.959,303,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
848743789,132.831,310,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
848940043,133.023,317,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
849311912,132.927,324,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
849506598,132.831,331,40,1,1,256,1,1,118,9768,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_384b70f7__Z4adamIffEvPT_S1_S1_PKT0_fffffim10adamMode_tf_l24
