==172815== NVPROF is profiling process 172815, command: /p/vast1/ggeorgak/projects/compilers/numba/test/HeCBench/src/minibude-omp/main --deck /p/vast1/ggeorgak/projects/compilers/numba/test/HeCBench/data/minibude/data/bm1 --wgsize 256 --iterations 100
==172815== Profiling application: /p/vast1/ggeorgak/projects/compilers/numba/test/HeCBench/src/minibude-omp/main --deck /p/vast1/ggeorgak/projects/compilers/numba/test/HeCBench/data/minibude/data/bm1 --wgsize 256 --iterations 100
==172815== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Name","Correlation_ID"
us,us,,,,,,,,KB,B,KB,GB/s,,,,,,,
389533.088000,2.560000,,,,,,,,,,0.000977,0.000364,"Device","Pageable","Tesla V100-SXM2-16GB (0)","1","7","[CUDA memcpy DtoH]",102
389584.000000,1.473000,,,,,,,,,,0.015625,0.010116,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","7","[CUDA memcpy HtoD]",104
389889.696000,2.847000,,,,,,,,,,14.656250,4.909480,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",108
389935.616000,1.311000,,,,,,,,,,0.406250,0.295523,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",114
389988.415000,9.599000,,,,,,,,,,256.000000,25.433964,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",120
390034.207000,9.601000,,,,,,,,,,256.000000,25.428666,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",127
390077.983000,8.384000,,,,,,,,,,256.000000,29.119826,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",132
390126.624000,8.095000,,,,,,,,,,256.000000,30.159435,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",141
390169.374000,8.609000,,,,,,,,,,256.000000,28.358767,"Pageable","Device","Tesla V100-SXM2-16GB (0)","1","16","[CUDA memcpy HtoD]",146
