Start (ns),Duration (us),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (B),DymSMem (B),Bytes (B),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
937146826,3.521,80,,,,,,,,,,1,0.284,Device,Pageable,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Device-to-Host]
937189610,1.600,82,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Host-to-Device]
938418207,3.424,86,,,,,,,,,,15008,4383.176,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
938443423,1.984,92,,,,,,,,,,416,209.677,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
939065113,12.288,98,,,,,,,,,,262144,21333.279,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
939083257,12.320,105,,,,,,,,,,262144,21277.704,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
940160783,12.064,110,,,,,,,,,,262144,21729.378,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
940178703,12.096,119,,,,,,,,,,262144,21671.707,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
941256550,12.031,124,,,,,,,,,,262144,21788.885,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
941274437,12.032,129,,,,,,,,,,262144,21787.050,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
941301957,1.664,134,,,,,,,,,,544,326.923,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
941571523,39993.368,158,256,1,1,256,1,1,149,11016,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_328cd563__Z11fasten_mainmimmmmPK4AtomS1_PKfS3_S3_S3_S3_S3_PK8FFParamsPf_l40
982326164,39954.329,170,256,1,1,256,1,1,149,11016,0,,,,,NVIDIA A100-SXM4-40GB (0),1,16,__omp_offloading_6c_328cd563__Z11fasten_mainmimmmmPK4AtomS1_PKfS3_S3_S3_S3_S3_PK8FFParamsPf_l40
