Start (ns),Duration (us),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (B),DymSMem (B),Bytes (B),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
7658726358,3.296,109,,,,,,,,,,1,0.303,Device,Pageable,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Device-to-Host]
7658750966,1.600,111,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Host-to-Device]
7658943540,2.592,116,,,,,,,,,,1,0.386,Device,Pageable,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Device-to-Host]
7658962388,1.600,118,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,7,[CUDA memcpy Host-to-Device]
7659130835,2.656,124,,,,,,,,,,11256,4237.952,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659151634,1.984,128,,,,,,,,,,8,4.032,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659160050,1.952,132,,,,,,,,,,16,8.197,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659169010,1.632,135,,,,,,,,,,16,9.804,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659178514,2.144,142,,,,,,,,,,3752,1749.997,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659187122,1.920,147,,,,,,,,,,8,4.167,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659195826,1.600,150,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7659203858,1.600,153,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7660155305,12.320,160,,,,,,,,,,262144,21277.704,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7660177225,1.632,167,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7660185289,1.664,170,,,,,,,,,,8,4.808,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7660193385,1.632,173,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7661229535,12.320,180,,,,,,,,,,262144,21277.704,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7661250367,1.632,183,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7661258463,1.632,186,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7661266527,1.952,189,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7662304534,12.031,196,,,,,,,,,,262144,21788.885,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7662328629,1.632,207,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7662336693,1.632,210,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7662344725,1.632,213,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7663378732,12.000,220,,,,,,,,,,262144,21845.246,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7663398412,1.632,223,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7663406508,1.632,226,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7663414604,1.952,229,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7664452898,12.032,236,,,,,,,,,,262144,21787.050,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7664472578,1.568,239,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7664480610,1.600,242,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7664488674,1.568,245,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665527096,12.000,252,,,,,,,,,,262144,21845.246,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665546744,1.600,255,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665554776,1.600,258,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665562808,1.632,261,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665570872,1.600,268,,,,,,,,,,408,255.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665578904,1.600,287,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665586968,1.600,290,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665594968,1.600,293,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665603031,1.633,300,,,,,,,,,,136,83.282,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665611128,1.567,303,,,,,,,,,,8,5.105,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665619159,1.568,306,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665627159,1.600,309,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665635223,1.568,316,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665643255,1.568,319,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665651319,1.568,322,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665681527,1.632,328,,,,,,,,,,8,4.902,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665689911,1.568,331,,,,,,,,,,8,5.102,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665697975,1.888,334,,,,,,,,,,8,4.237,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665706647,1.600,340,,,,,,,,,,8,5.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665715158,1.601,343,,,,,,,,,,8,4.997,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665723542,1.601,346,,,,,,,,,,8,4.997,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665731863,1.567,352,,,,,,,,,,8,5.105,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665739894,1.888,355,,,,,,,,,,16,8.475,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665748566,1.952,358,,,,,,,,,,16,8.197,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665757654,1.600,365,,,,,,,,,,104,65.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665765686,1.920,368,,,,,,,,,,8,4.167,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665774070,1.920,371,,,,,,,,,,8,4.167,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665782422,1.888,374,,,,,,,,,,8,4.237,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665790742,2.016,381,,,,,,,,,,312,154.762,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665799542,1.952,384,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665808246,1.952,387,,,,,,,,,,16,8.197,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665817014,1.984,390,,,,,,,,,,16,8.065,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665825782,1.952,396,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665834133,1.952,399,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665842869,1.952,402,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665851445,1.952,408,,,,,,,,,,8,4.098,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665859861,1.600,411,,,,,,,,,,16,10.000,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
7665867893,1.952,414,,,,,,,,,,16,8.197,Pageable,Device,NVIDIA A100-SXM4-40GB (0),1,16,[CUDA memcpy Host-to-Device]
